dep_lat,dep_lng,arr_lat,arr_lng,distance,hour,dayofweek,car_type,weight,duration,profit_per_min
37.3193101375472,127.11122757519,35.1161865511449,129.041177363981,369.2,11,1,2.5t,1.7,275,1018.1818181818181
36.3070503161417,126.901773562668,37.5201172936175,126.673411777743,179.3,23,1,5t,3.7,137,1839.4160583941605
36.1817150228142,127.386208482876,35.1813615638798,129.108333846746,282.4,16,2,1t,0.8,197,862.9441624365483
37.3095472857337,126.83792363935,35.1054113064385,128.963005257999,389.5,3,2,1t,0.7,291,824.7422680412371
37.967530545831,128.077721229644,37.5630295965561,127.028092473942,127.7,23,6,5t,5.0,103,2446.6019417475727
37.3426997190328,126.821556418626,36.3522737678382,127.388976555834,157.2,19,2,5t,3.6,146,1438.3561643835617
37.5346631455955,126.652620845488,37.819766674017,127.350732631542,100.1,16,2,2.5t,2.3,95,1894.7368421052631
37.5123351467317,126.716223064045,37.2358470400253,127.205429478806,65.1,15,6,2.5t,1.5,78,1282.051282051282
35.1678558380829,126.832571179027,35.1685121355433,129.178028790477,278.6,12,6,1t,0.4,200,850.0
35.8365779522621,129.163892376305,36.9586755649946,126.696238272305,312.9,11,1,5t,4.5,217,1474.6543778801843
34.7816127272046,127.333540083392,36.8885531331104,126.638451550943,294.0,9,0,5t,4.4,197,1421.3197969543148
34.9484090890496,127.485462887527,37.5698978508778,126.987356093931,334.4,16,3,5t,2.6,279,1146.953405017921
37.5398841404904,127.124114025326,37.5281329477256,127.031846679948,12.9,8,1,2.5t,1.8,38,1842.1052631578948
37.2445016049337,127.191984535908,37.197717873204,127.071794905193,16.9,19,5,1t,0.3,32,1250.0
37.8834548808718,127.739736309087,35.0853419085214,126.438602102876,408.9,21,1,2.5t,1.8,280,1142.857142857143
37.4860523884533,127.121017292253,35.8557080077408,128.606362859942,276.8,5,2,1t,0.9,205,995.1219512195122
35.5344445379183,129.321475998265,35.1783242413803,128.094272651166,154.3,23,5,2.5t,1.6,125,1728.0
35.1948086134776,129.111843002529,37.9017696849739,127.657976353663,420.2,5,0,5t,4.5,283,1526.5017667844522
35.2397634571882,128.665831557026,35.2163390991152,126.845728519056,218.8,8,0,1t,1.0,158,1075.9493670886077
37.1528171249387,128.2283886187,34.8015681317012,126.393051591725,391.1,12,0,1t,1.0,266,751.8796992481203
35.4124250227141,127.387281488943,37.7614924990644,128.869936328328,412.4,17,1,1t,0.5,272,919.1176470588235
36.4725344472995,127.141626973211,35.8421900557468,128.535434566341,179.5,3,6,1.4t,1.1,125,1344.0
35.8172830074617,127.105476043855,35.3201993283218,126.986792201771,99.8,17,1,5t,4.4,75,2000.0
35.9146130581292,126.750633922155,37.3419888525152,126.816287907606,188.8,11,5,2.5t,1.5,136,1323.5294117647059
35.872975555286,128.592705547822,37.4609787378409,126.67790779642,304.5,16,0,2.5t,2.5,246,1138.2113821138212
37.4065986430482,126.734298825537,37.5334732078964,129.113050430326,283.2,15,6,5t,3.8,202,1386.1386138613861
37.2939626206874,126.86973858797,35.9950522305817,129.206489534015,310.2,11,1,2.5t,2.5,225,1244.4444444444443
37.504604776317,126.752375268347,37.6234163582658,127.302787244929,73.7,20,0,1t,0.7,72,1250.0
37.5470598312972,126.937693734334,36.9760648459509,126.387556414592,131.1,1,6,5t,4.7,133,1894.7368421052631
35.7978569181409,127.11927882304,37.5498222597957,126.977966803196,228.2,13,0,2.5t,2.2,186,1344.0860215053763
37.5440990399735,126.914487866564,37.4943733605811,127.027693570122,19.1,1,6,5t,3.5,58,1862.0689655172414
37.3905263526893,127.091390165395,37.4902811728433,129.108825321207,255.0,20,3,1t,0.2,176,965.9090909090909
36.9779252410107,127.939829279676,36.1162296317629,128.017519701864,141.3,20,3,5t,3.3,112,1875.0
35.2283707511194,128.582662644032,36.0778788778581,129.397531235284,173.8,6,3,1.4t,1.1,131,1068.7022900763359
37.5841867919078,127.049826735135,37.3483419108799,127.11063836225,36.0,13,3,1t,0.4,61,983.6065573770492
36.0056379224308,129.342392046196,35.1572008132597,129.144819985532,117.3,2,4,2.5t,1.7,85,2541.176470588235
36.7834935674039,126.93486693249,35.3921807312094,128.474104540342,271.5,17,4,2.5t,1.8,189,1322.7513227513227
37.4916013140161,126.993294536417,37.2841378409497,127.026905921135,31.8,19,5,5t,4.8,46,2608.695652173913
35.1734886088789,128.092791830972,37.239791034851,127.21698061071,309.1,18,0,5t,2.8,208,1538.4615384615386
35.4326705074723,126.698772686806,37.4994262642008,127.034333745825,264.9,8,4,5t,3.7,203,1379.3103448275863
37.528758172349,126.846410654884,37.4882638816455,126.902859919864,9.1,1,6,1t,0.3,35,1371.4285714285713
36.3489241874233,128.698006887904,34.8134255419557,126.481656620937,335.0,22,3,1t,0.4,224,1071.4285714285713
37.5002979584039,127.041447509989,37.291158392374,126.980557368827,33.9,15,1,5t,4.2,48,2500.0
37.8820503359438,127.735277802944,36.3492687267398,127.39572370327,234.6,20,6,1t,0.9,178,955.056179775281
37.6343396049079,126.646572041866,35.1365411060157,126.796272249331,329.5,21,2,5t,3.5,249,1285.140562248996
35.8447259956153,128.588521200982,37.5697336767153,126.97488203598,305.0,23,1,5t,4.1,240,1600.0
37.4829808963871,127.592294122597,35.2338814536553,128.866892563551,355.0,3,3,2.5t,2.5,254,1322.8346456692914
36.3398831915911,127.374690611711,37.4079471249846,127.258951479051,138.1,19,2,5t,5.0,119,1764.7058823529412
35.8166198875322,127.120590464125,37.4972487553123,127.154610408797,213.3,19,1,2.5t,2.2,168,1488.095238095238
36.780623587828,127.142494243947,37.554500303914,127.0466155153,103.9,6,2,1.4t,1.1,94,1489.3617021276596
37.6125326365973,127.081105343714,35.9635507788841,129.415147977514,338.4,19,4,1.4t,1.2,244,860.655737704918
35.1860871736232,126.830348928749,37.227194851649,128.81805856693,381.9,4,3,5t,4.7,262,1465.648854961832
36.414715893008,127.354200078548,35.8802872841882,128.650508152406,173.1,9,0,2.5t,1.8,122,1475.4098360655737
35.8118049438714,128.755151928325,37.4980497111923,127.053275133046,300.8,17,3,5t,2.6,235,1361.7021276595744
37.4415492826846,127.146789032234,35.8739428452765,128.619430501786,267.9,13,5,5t,4.1,208,1346.1538461538462
37.5337157213001,126.735568239695,36.3497968447925,126.592487226479,168.1,10,2,2.5t,1.9,145,1241.3793103448277
35.9467392387115,126.95158731061,37.6157128062243,126.839402129018,231.3,21,0,1t,0.5,170,1000.0
35.158825546467,129.06323406822,35.1738292429563,129.128860165767,8.9,15,6,2.5t,1.7,27,2592.5925925925926
37.3677153546008,126.728464100829,35.5332129363519,129.33066704692,381.9,12,1,1t,0.4,284,704.2253521126761
37.6089887331431,126.725516817387,35.1502411521581,126.91809792052,329.7,18,6,1.4t,1.1,245,857.1428571428571
37.5633118782212,126.907278649804,36.5052301013147,127.202924301892,150.8,12,3,2.5t,2.2,160,1125.0
35.2218753556997,128.680742459978,37.5396721961621,127.061236512642,361.3,22,1,2.5t,2.3,268,1253.7313432835822
37.4479602774513,126.695322076923,36.607604569972,128.275646648826,210.1,15,5,5t,3.0,172,1627.906976744186
36.6024722297201,127.297698669742,35.2228647625653,129.084094363224,285.5,10,4,5t,4.4,203,1379.3103448275863
36.6485942342616,127.492697750423,35.0526865457687,126.994015101488,231.2,17,5,5t,4.0,172,1627.906976744186
35.1776366305778,128.063197280597,37.5697336767153,126.97488203598,325.8,18,0,2.5t,1.5,246,1138.2113821138212
37.7323197950965,127.043289473422,35.3073641433715,128.600405410135,360.4,9,4,2.5t,1.6,262,1068.7022900763359
37.4892499548151,129.108558906016,37.4905954678632,126.499518455357,298.9,10,6,5t,3.3,209,1339.7129186602872
36.6537173187318,127.455286830923,36.9557973689844,127.935010115296,68.7,20,2,5t,3.5,64,2031.25
36.9786268917211,127.938838357713,37.1988097103319,126.825635275878,132.6,6,2,1.4t,1.1,101,1386.1386138613861
36.1029627267528,128.521172751901,37.5075593018855,126.735400399968,275.3,18,5,2.5t,2.0,204,1225.4901960784314
37.6018592331102,126.911001841804,37.0109386829264,127.081349294901,88.1,23,4,1t,0.7,104,1038.4615384615386
37.50623585476,126.889106421719,37.583999059128,127.002683232664,37.2,4,2,5t,3.7,82,1756.0975609756097
35.167955601734,129.178409011692,35.1338866572355,126.912672080007,289.3,16,6,5t,3.2,207,1352.657004830918
35.1993955207486,128.71503987808,37.2786085057619,126.998432669954,349.8,8,6,5t,4.3,261,1226.0536398467434
37.5610673963214,126.982015402634,37.496563457197,127.024765491949,10.1,19,6,2.5t,2.1,31,2258.064516129032
37.5261639834459,126.996119671665,37.4130907626725,127.127281984125,26.3,14,1,5t,3.1,51,1960.7843137254902
37.5173774915126,127.020496590169,37.5605437618826,126.838434082127,22.3,14,4,5t,3.1,30,3333.3333333333335
37.5242651645496,127.040012749793,37.5525879239538,126.83840599062,25.9,7,5,5t,3.0,41,2439.0243902439024
36.6329418647162,127.490462538928,37.4851382343827,126.741698174281,153.3,22,4,1t,0.1,125,1248.0
37.6773559061557,127.536375367913,37.2773088436187,127.445992362273,93.0,9,5,5t,4.4,73,2054.794520547945
37.8193850045492,126.825662235101,37.5309750195903,126.651585787958,55.4,7,5,1.4t,1.2,58,1379.3103448275863
36.5089266300054,127.160313280958,35.9736813264447,126.675665023372,91.7,7,1,5t,2.7,74,2027.027027027027
35.1514550890212,128.663667147456,36.0107478498697,129.362071966398,155.0,7,5,2.5t,2.5,131,1374.0458015267175
36.986709235038,127.923920344234,35.1372845009194,128.97917288247,283.5,20,6,5t,4.4,206,1359.2233009708739
35.8147502273616,129.191465011237,36.6680259674551,128.53136080728,148.1,10,2,1t,0.9,97,1340.2061855670104
35.4150949501922,129.169027473221,36.6222685322169,127.43088739443,272.4,4,4,2.5t,2.2,191,1570.6806282722514
37.214571253031,126.610696630298,35.1094284960531,129.018538215401,414.4,2,1,2.5t,1.5,311,1234.7266881028938
37.4847665617069,127.118437299936,37.57507875648,127.01078825178,20.9,20,6,2.5t,2.4,50,1600.0
37.5992620705819,127.079618820664,35.1038066619042,128.959139638479,386.7,22,3,1.4t,1.3,283,890.4593639575971
37.6668996003314,127.078806946515,35.2204417075956,129.112100786356,404.6,23,0,5t,4.2,283,1526.5017667844522
37.3271485925047,127.101806540454,35.171228395769,126.923609406645,270.3,10,6,5t,2.6,204,1372.549019607843
37.5276328186274,126.677123646049,37.5720607571761,127.006135358354,68.3,10,4,5t,3.9,81,1604.9382716049383
37.4722138068741,126.701746488577,36.9658608518697,127.632091676138,137.3,4,4,5t,3.3,124,2032.258064516129
35.1563259585397,129.041631236459,37.5723485639383,126.987412279091,392.5,17,6,5t,3.3,309,1035.598705501618
36.0366950743343,129.374450404852,37.5945710869332,126.94116435254,340.4,3,1,1t,0.2,254,944.8818897637796
36.8306290400547,127.140143223207,37.5502231993406,129.109337033828,292.2,0,2,1t,0.8,200,1020.0
35.8173281754214,128.735967115762,37.2433019371813,127.511103788141,238.9,17,2,2.5t,1.5,173,1445.086705202312
37.5823699611584,127.041628824013,35.5419556752938,128.497349673754,307.1,17,2,2.5t,2.3,226,1238.9380530973451
35.8413817407026,126.48965222802,36.3471011597919,127.335412497567,137.6,17,0,5t,4.6,103,2038.8349514563106
36.777215329125,126.464608134125,35.8300289052636,127.113096097135,149.4,15,4,1t,1.0,112,1160.7142857142858
35.8119946364096,127.122353827263,37.6002396404803,127.134303999896,224.4,19,1,5t,4.9,174,1609.1954022988505
37.5477140988138,127.068553333154,37.5538060700719,127.012460113527,9.6,14,1,5t,4.1,25,3600.0
35.2094266202767,128.12394503874,36.3057236262613,127.349520151383,187.5,6,3,5t,3.5,132,1590.909090909091
35.8220226371236,128.639763056486,36.6786379204169,129.44302958088,165.3,18,6,2.5t,2.5,126,1428.5714285714287
37.5653014866147,127.021528407862,37.6437788465812,126.877197642558,32.1,16,0,1t,0.6,46,1304.3478260869565
37.4877249018544,126.772772444429,35.8316163450356,128.611376869155,307.9,7,6,5t,4.7,239,1338.9121338912134
37.6657708403703,127.114825400849,37.6504854681071,126.88966284186,30.6,5,1,2.5t,1.7,35,3085.714285714286
37.6099137284511,127.076662871873,35.2169929805726,129.102633727883,393.2,5,6,5t,3.7,285,1347.3684210526317
37.8688114354085,126.802929330952,37.4843572419387,126.993883127291,57.8,6,3,5t,4.4,74,1756.7567567567567
35.8299357670329,128.73403968719,36.64765432154,127.454870918317,192.7,19,6,5t,3.4,150,1400.0
37.5904293165181,126.91599740994,37.2247020002078,127.07552755691,58.9,19,2,2.5t,2.2,89,1123.5955056179776
36.2716203246429,127.266489090125,38.0745067740102,128.622278142566,328.8,21,2,2.5t,2.5,216,1296.2962962962963
35.8046124686837,128.51906853684,35.1511313723607,128.696107525798,98.6,16,1,2.5t,2.4,90,1333.3333333333333
37.4921735650638,126.891705388367,35.8186341441949,128.7409965012,311.2,7,5,1t,1.0,245,816.3265306122449
35.2604237467059,128.625764576857,35.4890876300405,129.418994335363,104.0,15,5,5t,3.8,89,2359.550561797753
37.1432379217767,128.199511069363,37.7460908535541,127.054745912597,152.8,23,6,1t,0.7,111,1405.4054054054054
37.4850083967523,126.880137674654,38.1879427925157,127.286058625266,112.0,2,0,2.5t,1.7,133,1624.0601503759399
37.5648946577362,127.084686991291,37.28269633272,126.973782450321,47.9,4,4,1.4t,1.1,70,1200.0
35.485905619257,128.510688370132,35.6416508070257,129.363219205212,105.8,6,5,2.5t,1.7,81,2222.222222222222
37.0049016295218,127.081073217066,35.1654748527786,126.934053402738,242.5,10,6,5t,4.3,178,1573.0337078651685
37.6469763081477,126.89477840619,37.850997780195,127.162936203517,46.9,13,1,5t,4.8,49,2448.9795918367345
36.6689392051486,127.488912298131,37.4358256150273,127.168709770773,113.0,2,6,5t,5.0,87,2896.551724137931
37.229798346741,129.345245059955,37.3260619152094,127.985453048331,207.2,0,1,5t,2.6,138,2434.782608695652
37.6715539607544,126.758973905035,37.6890139252372,126.306324472098,55.6,12,2,2.5t,2.1,87,1149.4252873563219
37.1386028913159,127.196319876458,37.7401195104757,127.05006721362,89.3,3,5,2.5t,2.1,76,1894.7368421052631
36.3525855563382,127.43696090786,34.80024297674,126.428401254195,245.6,10,3,5t,3.4,165,1696.969696969697
35.8333466741085,127.17276671718,37.484655921223,127.12092458662,204.4,8,2,5t,4.3,155,1806.4516129032259
37.4417045219372,126.670780944371,34.9536316432742,127.517352370114,339.4,9,1,2.5t,2.3,245,1142.857142857143
37.531296517604,126.851519231322,37.5551574019211,126.906700255076,8.4,16,4,5t,2.6,20,4500.0
37.2806512805053,126.851855162117,37.6761399634726,126.746104482257,63.9,19,0,5t,3.1,65,2000.0
35.8567562110349,128.5554748334,36.3127127065128,127.39971449569,160.9,23,4,5t,3.5,120,2100.0
35.8371120858871,128.716865541106,37.3453886209385,127.928613182992,236.9,0,3,5t,4.8,159,2113.2075471698113
37.5583019856743,126.846463212016,37.7129291411541,126.715584553764,26.9,21,1,1t,0.3,37,1351.3513513513512
36.8004564184166,127.143057623636,36.5947936245197,128.598253829288,187.6,7,2,5t,3.3,132,1590.909090909091
37.271231708716,127.128158980773,36.3427892467335,127.343269482423,134.8,21,6,5t,3.0,119,1764.7058823529412
36.3200389083339,127.413081721494,37.8487920152516,126.875222292159,221.6,17,6,1t,0.4,168,1011.9047619047619
37.2591257649605,127.023007888566,35.9489518832113,127.136186617693,160.6,18,1,5t,4.9,132,1590.909090909091
35.6270303989621,129.43717165831,35.822768612118,129.295262337923,44.3,20,0,5t,4.9,57,2105.2631578947367
37.4304222037323,126.798480297289,37.4894628044278,127.053958783757,46.5,11,3,5t,3.3,66,1818.1818181818182
37.6308492304166,126.832810217511,37.4880009131215,126.925338873977,25.0,3,4,5t,2.7,46,2608.695652173913
37.532047106253,126.627923768643,37.2072554395584,126.804403635023,63.1,5,0,2.5t,2.3,74,1621.6216216216217
37.4923267567609,126.89172778279,37.5174871418549,127.103444572759,24.7,1,5,5t,4.1,55,2181.818181818182
36.9971796978452,127.103780293561,37.4030200694522,126.974587664804,69.6,23,2,5t,4.4,72,2166.6666666666665
37.5603660351847,127.065146863891,34.8915798127566,128.639125588459,405.5,3,0,2.5t,1.8,282,1361.7021276595744
37.6556347917422,126.949411610546,37.2488005649408,126.98131216378,87.2,10,5,2.5t,1.7,87,1379.3103448275863
35.5292104509318,129.326560981511,37.4932761209267,127.017233313068,365.8,14,0,1t,0.7,272,735.2941176470588
34.9617295288697,127.518640507369,37.47882520303,127.000746180843,314.3,10,1,5t,3.4,231,1385.2813852813854
35.5149189670586,129.426249538465,35.5689782676491,126.857300115631,325.1,0,6,1t,0.7,232,1034.4827586206898
34.876484382164,128.732002738054,37.549759606687,126.93186350301,419.4,22,0,5t,3.3,328,1317.0731707317073
37.3272286436127,127.112886565991,37.6093528647701,127.005345635481,48.8,8,4,5t,2.9,75,1600.0
36.8183652201474,127.154478140258,36.6967727464747,127.482799663678,43.2,21,6,5t,4.8,41,2926.829268292683
37.3434301439042,126.743459593104,36.330536742718,127.426168021008,161.7,16,6,1t,0.3,145,896.551724137931
35.0893496117473,129.061942530682,35.1513525088346,126.92216837037,265.2,7,2,5t,4.4,205,1365.8536585365853
37.5939891651176,127.147393663555,36.1737884658733,127.775468244325,209.4,19,4,5t,2.8,157,1783.43949044586
37.5455077798926,127.048013078421,34.752639606628,127.103317910339,381.8,23,6,1t,0.8,281,854.0925266903914
35.543366338454,129.321876546756,37.614401095383,126.911122811765,384.9,5,1,1.4t,1.1,297,848.4848484848485
34.9755946360909,127.607627209629,37.4863656148627,127.123075653281,318.0,12,4,2.5t,2.1,229,1222.707423580786
36.2993082657285,127.339772330757,37.4335844920582,127.16051300181,164.9,9,1,1t,0.4,118,1101.6949152542372
35.242470169586,128.686429333742,37.6531726387577,126.837134386149,392.7,15,5,1t,1.0,283,706.7137809187279
37.6952288469715,126.762049396994,35.4583840834373,128.751305932838,382.7,13,0,5t,2.7,272,1176.4705882352941
37.3229236831739,127.076675003503,34.9374179926459,127.700373408396,306.5,8,6,2.5t,1.5,222,1261.2612612612613
36.3513390913814,127.337759041589,37.000923922972,127.224254043865,107.6,17,6,5t,3.7,85,2470.5882352941176
37.5273138441342,126.874617113375,36.1525344314175,127.011834682854,184.2,11,4,1t,1.0,150,866.6666666666666
37.3195731894539,127.948150836364,37.0204677441972,127.501460178856,90.9,18,6,2.5t,1.5,81,1481.4814814814815
35.6504055486606,129.207730949707,37.4051581458952,127.122197250595,326.4,23,4,5t,3.7,229,1676.8558951965065
36.1266009552003,128.33025489959,37.4518618504421,126.891130636328,252.4,19,3,5t,3.7,187,1497.326203208556
36.6198182435144,127.438084198413,36.9016960693581,126.687892190991,101.5,10,2,1.4t,1.4,82,1707.3170731707316
35.8572116633049,128.63517419907,37.5312905957218,126.821232540922,308.2,15,0,1t,0.3,252,793.6507936507936
35.9809480843487,126.676710848544,35.8492725426385,128.78033864612,269.6,18,4,1t,0.2,190,894.7368421052631
37.5397362024366,126.940596458403,37.6500254005288,127.077010040253,28.0,13,5,5t,4.2,49,2040.8163265306123
38.0085943599241,128.195940504938,37.6043413504016,127.022434307972,162.0,9,4,1t,0.7,139,935.2517985611511
36.3062713699767,127.456977473797,36.5193291471418,127.234601515462,46.0,12,5,2.5t,1.7,47,1914.8936170212767
37.3252608299259,127.942220110187,37.6610918855177,126.801587066163,140.4,4,5,2.5t,2.1,105,2057.1428571428573
37.562362494221,126.914806547976,37.245948028956,127.61238926675,96.6,17,0,2.5t,1.7,98,1224.4897959183672
37.4344446302037,126.748764912597,35.8240976490969,127.167899588198,225.5,6,1,1.4t,1.3,172,1046.5116279069769
37.4722337888451,127.142666253133,37.0002967026777,127.114389916313,66.0,15,4,5t,3.0,74,1756.7567567567567
37.5337771250767,126.990462247028,35.3349522092506,129.032039407375,386.3,7,5,5t,4.7,274,1167.8832116788321
37.6866867968427,126.77073832893,37.442229551342,127.135467507628,57.7,23,1,1t,0.3,90,933.3333333333334
37.5499923607832,127.027250158344,36.3509697665554,127.388145676682,173.6,23,0,5t,3.7,146,1726.027397260274
36.9593438962969,127.045026308896,37.6661824982392,127.117659565625,101.5,1,4,1t,0.4,92,1695.6521739130435
36.329788306878,127.431320561949,35.1364253073046,129.05883994767,259.1,13,4,5t,3.4,188,1489.3617021276596
37.1887294581502,127.045274760072,37.5327783495838,127.078484584505,53.9,3,3,5t,4.8,64,2437.5
37.0295767686376,127.493046063167,38.1040362815307,127.705710525876,183.5,15,1,1.4t,1.4,144,972.2222222222222
35.913020529771,128.642979654349,37.4854110069074,126.815066673276,300.9,9,2,1.4t,1.1,221,950.2262443438914
37.6027849072427,127.064968670915,37.612267536667,127.073154247156,3.2,20,1,5t,3.9,13,6923.076923076923
35.1521202400046,126.847847217925,36.3528893096298,127.388132924265,169.7,12,1,1t,0.8,123,1056.9105691056911
37.6400777675881,126.760967762812,37.6360351011731,127.034793039905,43.0,10,5,1.4t,1.4,54,1296.2962962962963
34.8927059203008,128.691772845299,37.5336029246409,127.028319027209,419.7,6,5,2.5t,1.6,294,1088.4353741496598
37.1876388708454,127.046084988536,35.1739103406915,126.806607767598,256.4,10,4,5t,3.1,186,1505.3763440860216
34.7330852898323,127.742625502887,37.6028279180153,127.132145672978,375.8,0,6,2.5t,2.5,270,1244.4444444444443
37.8051143010357,128.861215011036,36.9898650647004,127.445555337186,208.1,9,6,5t,3.5,136,2058.823529411765
34.6090052482239,127.28490931822,36.1670617494284,127.777458084642,259.5,2,1,5t,4.2,181,1856.353591160221
37.5646440522338,127.082321094303,37.3792215415853,128.659584588353,207.4,9,4,2.5t,2.5,166,1506.0240963855422
37.4935825568515,127.153924372025,37.9117492723895,127.055380168702,63.0,16,4,5t,3.0,70,1857.142857142857
37.5492723717362,127.147746904566,35.86207257135,128.68895354926,284.6,19,2,5t,4.2,203,1379.3103448275863
35.0632145053645,126.992271254441,35.0565320837517,127.963346134883,110.8,9,6,2.5t,2.4,88,2045.4545454545455
37.5025422922184,126.775317381941,37.3954424829102,127.403224044422,73.6,19,0,2.5t,2.3,77,1558.4415584415585
35.1750070449813,126.913144083647,37.8866713568351,128.825268878732,448.6,18,2,5t,2.6,299,1204.0133779264213
37.5813382183858,126.91588309155,37.3804043119736,128.66388946237,237.0,18,4,5t,4.6,215,1302.3255813953488
37.5041452583626,126.756708347621,34.8642676870647,128.642060602245,414.4,11,0,5t,4.4,294,1224.4897959183672
37.4393268985794,127.144253532478,37.6393086720955,127.022444818226,39.9,9,5,5t,3.0,68,1764.7058823529412
37.5576058789252,126.903913058378,37.1708520368543,127.065587892648,59.2,8,1,5t,3.4,87,1494.2528735632184
36.7732690613412,126.456783557564,37.4782358004247,126.618332236394,120.9,21,4,2.5t,2.3,108,1666.6666666666667
35.5556793043984,129.286770556471,37.4435933768369,126.693000597087,383.0,22,0,5t,3.5,277,1386.2815884476533
36.5640044110729,128.730571445104,36.5306668012002,127.36646369479,150.9,5,2,5t,4.3,117,2153.846153846154
37.4545967885159,126.639496827689,35.2567523892692,128.598970143902,376.5,15,1,2.5t,2.0,284,985.9154929577464
37.5187871813117,126.841929003354,35.1655107995972,129.040445194048,406.1,5,1,2.5t,2.3,311,1234.7266881028938
37.2077137266651,126.82675257566,37.4746454349955,127.043739588307,43.9,5,0,5t,2.9,50,2880.0
35.8762219905518,128.603366734775,37.2121051527179,127.542144395469,217.9,12,4,2.5t,1.8,162,1543.20987654321
37.4765610845231,126.893898562192,36.0056379224308,129.342392046196,340.5,10,0,2.5t,2.0,247,1133.6032388663969
36.0385427524528,129.359363406485,37.3838286727498,126.976423364434,322.9,12,0,5t,4.7,225,1422.2222222222222
37.3988975131381,126.723630863983,35.1509161322272,126.850834522524,296.0,7,5,1t,0.9,212,801.8867924528302
37.4757149777312,126.979695678047,37.0006127362385,127.080697922399,69.3,18,2,2.5t,1.7,75,1333.3333333333333
35.6308466910327,129.350363311849,37.2646822076832,127.035173878136,332.5,13,3,5t,4.6,250,1280.0
37.5348528126201,126.962674379064,37.4476270736077,126.678383185212,35.2,18,0,5t,3.0,65,1846.1538461538462
37.2677721494419,127.214918789711,34.9456497148828,127.535090985119,294.9,9,3,1t,0.9,204,833.3333333333334
36.9091789419691,127.541743620638,37.2962045909505,126.983082427601,93.9,19,5,2.5t,2.0,79,1518.987341772152
37.6092909756697,127.07829310277,35.142603647989,129.060114620136,402.7,12,4,5t,3.3,290,1241.3793103448277
37.5558107236631,126.92590504748,37.5779845785292,127.057271652017,19.4,7,4,2.5t,2.1,45,1555.5555555555557
37.5339035191661,127.005566527147,37.5126593005735,126.937134177043,9.9,10,2,5t,3.0,18,5000.0
35.8303320787173,128.531100553115,37.7980897646947,126.684329478671,338.0,19,4,1t,1.0,233,858.3690987124463
36.3506882749385,126.59492232561,35.3024220561383,128.948208511231,339.6,2,1,5t,4.5,225,1706.6666666666667
35.5545322090001,129.318041739471,36.6098239365869,127.423329203306,260.9,17,2,5t,3.6,180,1555.5555555555557
35.9119648778812,127.074526000536,37.27837250969,126.979726254617,179.3,11,4,5t,3.6,131,1603.0534351145038
37.4859889565925,126.921168649647,36.3465068178041,126.616777986853,160.1,16,4,5t,4.4,135,1555.5555555555557
35.2339020416138,128.867310416325,37.3471820136025,127.951240321942,326.1,19,5,1t,0.5,218,917.4311926605504
35.8540364731967,128.596555024509,35.5777695726665,129.23851529882,103.2,9,2,5t,4.1,91,2307.6923076923076
35.3579168815872,129.043581942444,37.556608268585,126.933758609227,387.5,9,4,1t,0.1,287,696.8641114982578
37.5621047857316,126.9945332404,35.0572155698061,128.424138205459,371.6,1,1,5t,4.0,272,1411.764705882353
36.7997440871901,127.150720624479,37.4624660859278,127.036950509114,82.5,2,1,2.5t,1.7,75,1920.0
37.5260070056013,127.030239346306,37.8777301667074,127.054093011032,58.1,8,1,2.5t,2.2,53,1886.7924528301887
37.5023975728701,127.040668327309,37.3047848770206,127.090801276458,30.9,6,0,1.4t,1.4,41,1707.3170731707316
37.6030873212507,126.914714829754,37.4444946326937,126.703687245771,43.8,17,6,5t,4.3,68,1764.7058823529412
35.8187978214171,128.739650260826,35.8049293988321,128.50317771442,24.3,11,2,1t,0.3,38,1315.7894736842106
37.6358317062056,127.017504103146,37.4646152509029,126.707733668023,51.7,6,3,2.5t,2.3,79,1265.8227848101267
35.2192843099813,128.675219934737,34.9103302910275,126.440157182716,265.7,23,2,5t,2.6,188,1787.2340425531916
37.4550786355699,126.724859645496,36.5942594539485,128.197506269214,197.7,4,0,2.5t,1.6,163,1325.153374233129
37.3878568198485,126.931569900815,36.2072700443502,127.086558933541,155.5,10,1,5t,2.9,135,1555.5555555555557
37.5724472377842,126.983835171628,34.7184938413437,127.982879088199,391.3,9,3,5t,2.8,304,1052.6315789473683
36.6283367490091,127.447031849605,37.2891592768147,127.047218179165,106.0,19,0,5t,5.0,91,2307.6923076923076
37.398027687212,126.971415842834,37.5025945604434,127.04410647736,17.8,7,6,2.5t,1.6,49,1428.5714285714287
36.2982774424317,127.340992485147,35.8675463379423,129.2143496512,232.4,3,2,1t,1.0,162,1259.2592592592594
37.5229906707071,127.020894060743,37.5158550052654,126.722521452184,44.1,9,4,5t,4.8,55,2181.818181818182
36.9936118415598,127.092350937913,35.1499038706499,126.863819040217,234.0,10,1,2.5t,1.8,178,1404.4943820224719
37.5559424541139,126.954809580012,35.9453559863468,126.96499894432,201.2,22,1,5t,3.2,184,1826.0869565217392
35.2008725680785,129.056941509159,37.8749333336813,127.752335312092,399.1,23,0,2.5t,1.7,265,1267.9245283018868
35.8949223747152,128.564294924448,36.3508381167776,127.378619965731,147.7,1,3,5t,4.3,124,2032.258064516129
37.5589106523716,126.9430372146,35.1740447099476,126.87443805312,303.0,21,3,2.5t,1.9,242,1157.0247933884298
35.331413968113,129.001061421194,37.3278852252282,126.860653563729,379.8,15,6,2.5t,1.9,272,1029.4117647058824
